source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
138765548611771520,47.1587420226389,36.31180311657101,0.03788759798613146,-0.05607937005595409,-0.3683016693299779,18.35965,1.0461788
138765789129941504,47.127430445406944,36.322810038172605,0.08798656615901823,3.8160224437739854,0.7390759468045973,19.798546,2.040577
138765999582216704,47.143870751896266,36.36275817025977,0.09043557276423449,4.238987435697588,-3.3508497384930527,20.26124,2.0324078
138766132727323264,47.056285899036844,36.307359369760356,0.45495175780458275,-1.9411378412795999,-0.7363352317529233,18.046455,1.0023232
138766304526021120,47.092647238656916,36.34562780607897,,,,21.011759,1.8998566
138766579403930368,47.06489829327595,36.366464450180736,-0.007071969976899586,-0.06752259934886323,-1.243292977187539,18.70279,0.9717884
138767026080531200,47.10791846209542,36.39600706378556,-0.8799977958394838,-0.2618025295555865,-0.6691770274808904,19.491444,1.327013
138800114508668928,45.61580445865875,35.574486611543946,0.1541989944497828,-5.062875638789748,-4.58167350944132,19.929195,2.0885334
138802008589650304,45.710905339407745,35.63478389165756,1.7954526765756544,5.54683791925809,-8.086415770485354,16.825974,1.990037
138819703854470784,46.22203102918814,35.83121716274606,1.1565838652033549,-2.299335634744218,3.224919218158451,20.582615,1.3927898
138819871357608320,46.222788392700885,35.84585656627177,0.5475863055234237,3.1894107924373585,-1.1308263876899196,19.197912,1.4894409
138823650928673024,45.92506782450017,35.69489025562084,0.7251413237033212,16.08277024755362,-10.071786838098522,18.549301,2.1110344
138824136261337472,45.94062159200369,35.7280719610266,0.6216109351221863,-1.1098399109581842,-2.642371087404456,17.593342,1.5042648
138825025318182016,45.86040030043512,35.66973077952072,0.7663893174514264,6.543311002854354,-3.3678970786603326,16.564991,1.447917
138825231478999168,45.79652953320598,35.68308073081718,0.46524356890343904,2.828001359793223,-1.2382178178695669,17.164265,1.2772598
138825304492230784,45.83758493699549,35.68852485175178,1.5378696476764595,-7.93747424209738,-3.318085186035308,14.839119,1.4555893
138825403275344384,45.837476675549965,35.71497644497511,0.6512958967536818,2.3293295216395533,-2.1018837445399843,19.289646,1.2538033
138826708947831168,45.918760000175105,35.72951858323235,,,,21.06258,0.42236137
138827052542828416,45.88166626327403,35.757357745601745,0.19929522871111172,-0.49362701861527536,-1.9192524331368315,18.203924,1.4045048
138827056839096064,45.87974639633427,35.760412066996714,0.6699860347531036,-0.08770256033767325,-0.12192324901062303,20.069344,1.1790199
138827121262300544,45.93652253496858,35.751431209493184,0.061568123316209505,-1.3089045590071322,-0.8495790887570178,17.595488,1.6755848
138827602298696704,45.92718226451732,35.80647019377017,0.8224477770197439,4.0850139505399685,-7.346381510705599,20.124401,2.051218
138828190710211840,45.87859221111277,35.79396286986644,0.812947575097123,0.5257855536107012,-1.3607911750222115,19.462528,2.3062172
138829629525587456,46.06491227103524,35.77784165337762,,,,20.852306,2.0013733
138829732602471808,46.11240924501286,35.79839654377004,0.05974026496886114,1.7886994059618209,-0.9234529656413804,20.221437,1.1658745
138830248000877952,46.01258979082385,35.78670167558388,2.6770646418850514,13.490383753164785,-13.645033650967523,19.383072,2.6008759
138830454156984064,46.04743350800953,35.806691486459194,,,,20.766542,2.7374535
138830698970625664,46.04317510786696,35.83402844198583,,,,20.858007,0.9969845
138830797756766080,46.05403976579333,35.827237117760504,,,,20.951956,3.2210789
138831283086898176,46.10891265842426,35.81429030782131,0.34466344846486335,7.086778230250925,-4.860227316330633,19.118382,1.9794044
138831656747892352,46.216987353900166,35.87081097620313,0.5241189124446053,-2.648627019509716,0.3544379566393753,20.544445,1.5912819
138831661044008704,46.22980465351128,35.86936944145246,0.21663921453866114,12.788180361686866,2.5051474247392704,19.511015,2.0394497
138831965985564288,46.178627228592916,35.90033767498575,2.5422489909700388,-0.6688165160372805,-8.557716475352528,19.833454,2.7221642
138832554397208192,46.09811219042934,35.895161679219036,0.717819185993582,-2.116461694252039,0.24465760491871844,19.294369,1.4347515
138833134218926336,45.966393635984794,35.77911152506721,,,,20.918655,1.5338154
138833821411397248,46.03769762548574,35.863670496428725,0.4890546505327193,1.1535906325389722,5.996106162062421,19.310324,2.1330643
